=== 系统日志记录开始于 2025/11/19 11:37:00 ===
[2025/11/19 14:50:00] 场景:Flat    | 视觉:47.1  | 车辆:12.0  | 预测:40.1
[2025/11/19 14:50:00] 场景:Flat    | 视觉:47.7  | 车辆:12.0  | 预测:40.6
[2025/11/19 14:50:00] 场景:Flat    | 视觉:48.3  | 车辆:12.0  | 预测:41.0
[2025/11/19 14:50:00] 场景:Flat    | 视觉:49.5  | 车辆:12.0  | 预测:42.0
[2025/11/19 14:50:00] 场景:Flat    | 视觉:50.7  | 车辆:12.0  | 预测:43.0
[2025/11/19 14:50:00] 场景:Flat    | 视觉:51.3  | 车辆:12.0  | 预测:43.4
[2025/11/19 14:50:00] 场景:Flat    | 视觉:51.9  | 车辆:12.0  | 预测:43.9
[2025/11/19 14:50:00] 场景:Flat    | 视觉:52.5  | 车辆:12.0  | 预测:44.4
[2025/11/19 14:50:00] 场景:Flat    | 视觉:53.1  | 车辆:12.0  | 预测:44.9
[2025/11/19 14:50:00] 场景:Flat    | 视觉:52.5  | 车辆:12.0  | 预测:44.4
[2025/11/19 14:50:00] 场景:Flat    | 视觉:51.9  | 车辆:12.0  | 预测:43.9
[2025/11/19 14:50:00] 场景:Flat    | 视觉:51.3  | 车辆:12.0  | 预测:43.4
[2025/11/19 14:50:00] 场景:Flat    | 视觉:50.7  | 车辆:12.0  | 预测:43.0
[2025/11/19 14:50:00] 场景:Flat    | 视觉:49.5  | 车辆:12.0  | 预测:42.0
[2025/11/19 14:50:00] 场景:Flat    | 视觉:50.1  | 车辆:12.0  | 预测:42.5
[2025/11/19 14:50:00] 场景:Flat    | 视觉:50.7  | 车辆:12.0  | 预测:43.0
[2025/11/19 14:50:01] 场景:Flat    | 视觉:51.3  | 车辆:12.0  | 预测:43.4
[2025/11/19 14:50:01] 场景:Flat    | 视觉:51.9  | 车辆:12.0  | 预测:43.9
[2025/11/19 14:50:01] 场景:Flat    | 视觉:52.5  | 车辆:12.0  | 预测:44.4
[2025/11/19 14:50:03] 场景:Flat    | 视觉:52.8  | 车辆:12.0  | 预测:44.6
[2025/11/19 14:50:03] 场景:Flat    | 视觉:53.1  | 车辆:12.0  | 预测:44.9
[2025/11/19 14:50:03] 场景:Flat    | 视觉:53.7  | 车辆:12.0  | 预测:45.4
[2025/11/19 14:50:03] 场景:Flat    | 视觉:54.3  | 车辆:12.0  | 预测:45.8
[2025/11/19 14:50:03] 场景:Flat    | 视觉:55.2  | 车辆:12.0  | 预测:46.6
[2025/11/19 14:50:03] 场景:Flat    | 视觉:58.8  | 车辆:12.0  | 预测:49.4
[2025/11/19 14:50:03] 场景:Flat    | 视觉:63.9  | 车辆:12.0  | 预测:53.5
[2025/11/19 14:50:03] 场景:Flat    | 视觉:65.7  | 车辆:12.0  | 预测:55.0
[2025/11/19 14:50:03] 场景:Flat    | 视觉:67.5  | 车辆:12.0  | 预测:56.4
[2025/11/19 14:50:03] 场景:Flat    | 视觉:69.0  | 车辆:12.0  | 预测:57.6
[2025/11/19 14:50:03] 场景:Flat    | 视觉:72.0  | 车辆:12.0  | 预测:60.0
[2025/11/19 14:50:03] 场景:Flat    | 视觉:72.9  | 车辆:12.0  | 预测:60.7
[2025/11/19 14:50:03] 场景:Flat    | 视觉:75.0  | 车辆:12.0  | 预测:62.4
[2025/11/19 14:50:03] 场景:Flat    | 视觉:76.2  | 车辆:12.0  | 预测:63.4
[2025/11/19 14:50:03] 场景:Flat    | 视觉:77.4  | 车辆:12.0  | 预测:64.3
[2025/11/19 14:50:03] 场景:Flat    | 视觉:77.7  | 车辆:12.0  | 预测:64.6
[2025/11/19 14:50:05] 场景:Flat    | 视觉:81.2  | 车辆:12.0  | 预测:67.4
[2025/11/19 14:50:05] 场景:Flat    | 视觉:84.7  | 车辆:12.0  | 预测:70.2
[2025/11/19 14:50:05] 场景:Flat    | 视觉:88.2  | 车辆:12.0  | 预测:73.0
[2025/11/19 14:50:05] 场景:Flat    | 视觉:91.7  | 车辆:12.0  | 预测:75.8
[2025/11/19 14:50:05] 场景:Flat    | 视觉:95.2  | 车辆:12.0  | 预测:78.6
[2025/11/19 14:50:05] 场景:Flat    | 视觉:98.7  | 车辆:12.0  | 预测:81.4
[2025/11/19 14:50:05] 场景:Flat    | 视觉:102.2 | 车辆:12.0  | 预测:84.2
[2025/11/19 14:50:05] 场景:Flat    | 视觉:105.7 | 车辆:12.0  | 预测:87.0
[2025/11/19 14:50:05] 场景:Flat    | 视觉:109.2 | 车辆:12.0  | 预测:89.8
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:11.6  | 预测:89.7
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:11.2  | 预测:89.6
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:10.8  | 预测:89.5
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:10.4  | 预测:89.4
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:10.0  | 预测:89.4
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:9.2   | 预测:89.2
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:8.8   | 预测:89.1
[2025/11/19 14:50:07] 场景:Flat    | 视觉:109.2 | 车辆:8.4   | 预测:89.0
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:9.0   | 预测:89.2
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:9.6   | 预测:89.3
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:10.2  | 预测:89.4
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:11.4  | 预测:89.6
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:13.2  | 预测:90.0
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:14.4  | 预测:90.2
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:16.2  | 预测:90.6
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:17.4  | 预测:90.8
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:22.8  | 预测:91.9
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:24.0  | 预测:92.2
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:25.2  | 预测:92.4
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:25.8  | 预测:92.5
[2025/11/19 14:50:23] 场景:Flat    | 视觉:109.2 | 车辆:26.4  | 预测:92.6
[2025/11/19 14:50:58] 场景:Flat    | 视觉:7.5   | 车辆:12.0  | 预测:8.4
